w,y,tariff.plan,payment.method,gender,age,activ.area,activ.chan,vas1,vas2,q01.out.ch.peak,q01.out.dur.peak,q01.out.val.peak,q01.out.ch.offpeak,q01.out.dur.offpeak,q01.out.val.offpeak,q01.in.ch.tot,q01.in.dur.tot,q01.ch.sms,q01.ch.cc,q02.out.ch.peak,q02.out.dur.peak,q02.out.val.peak,q02.out.ch.offpeak,q02.out.dur.offpeak,q02.out.val.offpeak,q02.in.ch.tot,q02.in.dur.tot,q02.ch.sms,q02.ch.cc,q03.out.ch.peak,q03.out.dur.peak,q03.out.val.peak,q03.out.ch.offpeak,q03.out.dur.offpeak,q03.out.val.offpeak,q03.in.ch.tot,q03.in.dur.tot,q03.ch.sms,q03.ch.cc,q04.out.ch.peak,q04.out.dur.peak,q04.out.val.peak,q04.out.ch.offpeak,q04.out.dur.offpeak,q04.out.val.offpeak,q04.in.ch.tot,q04.in.dur.tot,q04.ch.sms,q04.ch.cc,q05.out.ch.peak,q05.out.dur.peak,q05.out.val.peak,q05.out.ch.offpeak,q05.out.dur.offpeak,q05.out.val.offpeak,q05.in.ch.tot,q05.in.dur.tot,q05.ch.sms,q05.ch.cc,q06.out.ch.peak,q06.out.dur.peak,q06.out.val.peak,q06.out.ch.offpeak,q06.out.dur.offpeak,q06.out.val.offpeak,q06.in.ch.tot,q06.in.dur.tot,q06.ch.sms,q06.ch.cc,q07.out.ch.peak,q07.out.dur.peak,q07.out.val.peak,q07.out.ch.offpeak,q07.out.dur.offpeak,q07.out.val.offpeak,q07.in.ch.tot,q07.in.dur.tot,q07.ch.sms,q07.ch.cc,q08.out.ch.peak,q08.out.dur.peak,q08.out.val.peak,q08.out.ch.offpeak,q08.out.dur.offpeak,q08.out.val.offpeak,q08.in.ch.tot,q08.in.dur.tot,q08.ch.sms,q08.ch.cc,q09.out.ch.peak,q09.out.dur.peak,q09.out.val.peak,q09.out.ch.offpeak,q09.out.dur.offpeak,q09.out.val.offpeak,q09.in.ch.tot,q09.in.dur.tot,q09.ch.sms,q09.ch.cc
1,8.83491938521639,3,credit card,B,42.85,1,5,N,N,50,2573,17.6835,13,628,2.9386,51,3444,15,0,34,2266,14.5367,6,345,1.4962,36,2665,8,0,9,431,3.0264,5,260,1.177,36,1912,8,1,14,870,5.679,1,71,0.2835,33,1160,3,0,53,4071,25.2816,16,890,3.9147,62,4369,25,0,59,7412,42.1558,3,221,0.8713,70,8682,10,0,61,5052,30.881,5,107,0.7881,69,5281,30,0,21,1547,9.697,10,497,2.2962,29,1570,1,0,20,1478,9.2565,16,1078,4.3919,53,3986,42,0
1,3.43398720448515,7,bank account,B,36.81,1,7,N,Y,37,1904,11.2283,16,445,2.7827,13,270,1,0,112,7945,39.5064,16,1032,3.6849,13,852,0,0,113,4190,26.1694,18,810,3.7175,24,1933,4,0,87,6705,35.6583,7,1021,3.3172,9,1305,1,0,128,7977,39.3886,6,583,1.7529,22,2128,0,0,117,9587,38.9961,0,0,0,29,1686,1,0,252,26075,69.9334,0,0,0,59,4960,2,0,172,22061,79.7843,0,0,0,80,11983,1,0,169,21183,55.3492,0,0,0,21,1779,2,0
1,7.4205789054108,8,bank account,B,34.65,3,5,Y,N,90,8168,41.6228,23,633,3.9834,99,9922,0,0,88,7600,35.9552,10,2003,5.7285,104,9173,0,0,101,12032,44.1684,20,2759,7.4675,137,11931,0,0,90,9140,44.264,25,1996,6.968,123,12675,0,0,130,16060,72.258,17,1739,5.6841,164,11578,0,0,85,8070,35.8581,10,714,1.9062,110,10578,0,0,127,16975,69.3142,21,2245,6.6953,189,18931,0,0,78,13146,54.2109,8,694,2.1046,78,8418,0,0,100,11504,45.6228,5,306,1.2937,113,11105,0,1
1,7.35115822643069,7,credit card,B,25.6,1,7,N,N,25,3350,13.966,0,0,0,10,176,0,1,70,6448,29.1431,0,0,0,6,48,0,2,228,24879,108.097,0,0,0,27,1214,0,0,355,31818,144.8001,0,0,0,113,10658,0,0,329,29845,135.3086,0,0,0,210,14477,0,0,208,27049,113.4041,0,0,0,200,18598,0,0,182,21943,93.3682,0,0,0,310,14130,0,0,96,12733,53.1852,0,0,0,82,7504,0,2,103,15126,62.0425,0,0,0,126,17669,0,0
1,7.59034694560257,3,post account,B,43.6,1,5,N,N,4,200,1.3862,2,61,0.3615,38,3189,0,0,13,1326,7.7933,1,34,0.1895,68,7102,0,0,19,1296,8.2695,1,48,0.2252,71,5871,0,0,28,1914,12.1011,4,186,0.8852,69,5478,0,0,8,203,1.8138,6,269,1.3035,89,6820,0,0,7,367,2.5084,1,43,0.2128,74,4755,0,0,33,1729,11.8212,5,174,0.9585,55,4160,0,0,13,1290,7.6183,4,317,1.2188,28,1550,2,0,32,1774,11.8325,5,323,1.3371,46,3992,0,0
1,5.77455154554441,6,post account,B,32.62,2,5,N,N,89,5969,29.2738,0,0,0,130,7050,8,0,107,9434,43.01,0,0,0,198,8283,2,0,126,11187,51.0337,0,0,0,259,15965,5,0,84,8194,36.4226,0,0,0,116,8998,6,0,113,7269,36.3735,0,0,0,236,7851,0,0,124,10347,47.7661,0,0,0,111,4701,4,0,156,14499,65.2843,0,0,0,152,16628,0,0,138,15850,67.9115,0,0,0,119,14817,0,0,234,18812,87.887,0,0,0,151,11192,5,0
1,6.17378610390194,8,bank account,B,49.83,3,7,N,N,130,12810,79.0556,0,0,0,60,5883,0,2,111,10308,64.2751,0,0,0,48,3107,0,0,157,14581,90.9197,0,0,0,61,4033,0,0,149,12872,81.3342,0,0,0,58,4633,0,0,81,8488,51.8533,0,0,0,54,3772,0,0,84,7131,45.2132,0,0,0,41,2917,0,0,178,16944,105.0917,0,0,0,111,9240,0,2,63,7770,46.3143,0,0,0,34,3785,0,1,145,13980,86.5985,0,0,0,66,6079,0,3
1,6.10031895202006,8,credit card,M,46.09,3,5,Y,N,17,769,8.5732,13,929,4.5448,150,10918,0,0,34,2107,11.0656,26,2182,8.4544,206,17224,0,0,35,3113,16.2343,43,4196,15.1033,149,11912,0,0,63,4279,22.7055,45,5953,19.7731,161,12485,0,0,49,2735,16.1253,39,3349,12.5396,129,10370,0,1,94,6616,32.9014,40,3962,14.1989,186,14827,0,1,117,14526,96.5795,33,5972,18.5821,172,14164,0,4,84,7760,48.4349,0,0,0,170,14553,0,0,73,6980,36.5868,0,0,0,180,14683,0,1
1,5.77765232322266,7,bank account,M,23.5,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2109,9.0272,0,0,0,13,457,0,0,49,6454,26.9931,0,0,0,32,2411,0,0,64,8744,36.3245,0,0,0,37,3228,0,1,38,2809,13.4707,0,0,0,35,2793,0,0,90,21093,80.9773,0,0,0,48,10166,0,0,151,25335,101.6945,0,0,0,62,4565,0,4,135,16184,68.7378,0,0,0,79,7060,0,0
1,7.40549566319947,8,credit card,B,26.95,1,5,N,N,0,0,0,0,0,0,12,208,0,1,16,663,5.0499,0,0,0,25,1485,0,0,46,2749,18.8347,0,0,0,53,2008,0,0,41,2540,17.2476,0,0,0,66,2233,0,0,22,844,6.5972,0,0,0,58,2803,0,0,117,14495,86.348,0,0,0,80,6745,0,0,42,3035,19.8862,0,0,0,59,5575,0,0,115,9847,62.3271,0,0,0,30,1201,0,0,185,15746,99.7779,0,0,0,72,5827,0,0
1,3.71357206670431,7,credit card,B,33.24,4,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,11196,51.1628,0,0,0,52,4282,0,0,114,12423,53.9935,0,0,0,44,2786,0,0,105,19699,77.6839,0,0,0,23,2654,2,0,81,7072,32.3994,0,0,0,15,2048,0,0
1,4.78749174278205,8,bank account,B,35.54,2,5,N,N,7,256,1.9693,3,377,1.2684,11,192,0,0,6,798,4.502,8,877,3.0548,5,262,0,0,3,184,1.2044,3,237,0.9121,4,307,0,0,3,153,1.0541,2,233,0.7984,10,213,0,0,2,89,0.6399,9,752,2.8405,7,122,0,0,4,958,5.0737,3,269,0.9931,1,13,0,0,1,31,0.2541,0,0,0,1,13,0,0,26,4627,25.1969,7,828,2.8266,25,7488,0,0,2,51,0.4545,1,138,0.454,2,115,0,0
1,7.89282552625112,7,bank account,B,24.13,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,99,10533,46.0194,0,0,0,63,3678,2,1,323,32402,136.6814,0,0,0,275,14541,3,1,237,24913,97.4838,0,0,0,380,17063,0,0,248,23603,99.8642,0,0,0,283,15199,1,0,249,26419,105.727,0,0,0,406,17190,1,0,379,44086,169.4743,0,0,0,436,22370,2,0,455,45715,195.0751,0,0,0,256,20528,11,5,432,50545,216.1016,0,0,0,264,17203,47,0
1,5.05624580534831,8,bank account,M,17.31,3,3,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,787,2.2326,0,0,0,8,407,1,1
1,3.63758615972639,8,credit card,M,26.65,1,7,N,N,36,2572,18.1679,0,0,0,14,606,13,1,25,2340,14.5713,0,0,0,11,267,1,1,8,433,3.0445,0,0,0,7,120,0,0,18,778,5.8453,0,0,0,2,29,0,0,35,1743,12.5442,0,0,0,7,192,0,0,29,2068,13.59,0,0,0,3,81,0,0,32,3053,18.9467,0,0,0,8,190,0,0,13,1853,10.8358,0,0,0,10,262,0,1,60,4492,29.107,0,0,0,15,460,0,0
1,5.11799381241676,8,bank account,M,21.18,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1681,12.0216,0,0,0,25,935,0,0,38,1911,13.7145,0,0,0,20,1208,0,0,29,1488,10.6199,0,0,0,26,968,0,0,27,1760,11.8062,0,0,0,12,754,0,0,17,1106,7.4215,0,0,0,19,1583,0,0
1,8.65154924391532,7,bank account,B,46.95,1,5,Y,N,70,6816,40.3921,14,829,3.5522,71,10121,0,0,115,12229,71.2685,12,731,3.0967,41,5302,0,0,155,19985,113.0762,28,1315,6.0518,70,8658,0,0,108,9948,69.0518,13,427,2.4268,64,8453,0,0,155,16397,95.7821,10,496,2.2926,72,10498,0,0,180,19991,114.5961,12,1203,4.9523,55,5467,0,0,155,15025,90.4259,5,566,1.9548,63,5493,0,0,88,9562,57.9423,1,18,0.1493,21,1986,0,0,119,14029,80.5389,14,1645,5.6263,40,6994,0,0
1,7.2086003379602,7,bank account,B,17.63,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,49068,200.895,0,0,0,138,10315,0,1
1,3.3322045101752,8,bank account,B,26.29,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,626,4.1368,0,0,0,4,80,0,0,38,2484,16.5488,0,0,0,14,275,0,0
1,9.90348755253613,4,credit card,B,31.63,3,5,N,N,346,34262,181.5341,175,19333,67.174,131,12242,0,0,316,32545,171.1239,108,9532,43.4712,160,14668,0,0,388,32552,178.3026,106,13580,40.814,261,24358,0,0,371,30438,167.4586,151,15586,54.4154,174,14352,0,0,357,29050,160.5329,112,11831,41.74,170,14556,0,0,299,22905,128.495,116,9664,36.434,175,14833,0,0,4,238,1.4275,0,0,0,0,0,0,0,8,377,2.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7.92262357421729,7,credit card,B,27.6,3,5,N,Y,554,68997,291.4862,0,0,0,493,26010,0,0,491,57480,246.0571,0,0,0,429,22337,0,0,623,69748,301.272,0,0,0,787,22737,0,0,559,52824,237.048,0,0,0,580,26869,0,0,614,58828,263.2339,0,0,0,780,27163,0,0,589,66725,287.588,0,0,0,679,30895,0,0,620,71616,307.313,0,0,0,490,32214,0,0,297,30716,134.9538,0,0,0,201,14625,0,0,494,57717,247.0678,0,0,0,257,20893,0,1
1,4.02535169073515,8,bank account,B,35.47,3,6,N,N,25,1547,10.1091,4,181,0.8728,100,5367,0,0,22,1419,9.1743,4,218,0.9668,112,6029,0,0,26,2567,15.1751,3,193,0.8005,107,5544,0,0,21,2103,12.2013,8,714,2.6412,84,4913,0,0,25,2578,15.1234,12,697,2.8044,110,6295,0,0,21,2991,16.5788,2,56,0.3491,107,6592,0,0,10,985,5.8246,3,469,1.5019,100,5511,0,0,5,246,1.7131,4,238,1.0179,47,2762,0,0,11,402,3.1716,0,0,0,98,5441,0,0
1,9.35893277602601,3,post account,B,43.6,3,5,N,N,120,12805,89.6068,11,575,2.5973,143,11814,0,2,73,6868,41.3842,6,254,1.2648,163,11396,0,0,124,12215,72.5994,7,236,1.3232,202,23384,0,0,69,5066,31.9764,30,1342,6.7181,153,8585,0,0,52,4930,29.4902,14,736,3.3151,155,10569,0,0,70,5099,32.1494,21,1933,8.0185,161,12520,0,0,101,9357,56.2091,48,2944,13.3034,183,12953,1,0,36,2950,18.0713,33,2247,9.118,115,10891,1,1,77,7916,46.7652,20,995,4.5939,220,15528,2,0
1,5.24702407216049,8,bank account,B,43.6,2,5,N,N,14,1325,7.8925,30,2711,9.7016,48,2758,0,0,16,955,6.2987,18,1045,4.5149,61,2473,0,0,17,399,3.6968,15,880,3.7861,38,1566,0,0,14,1282,7.6823,25,1437,6.2331,46,3018,0,0,14,1948,10.9241,17,840,3.8894,59,2984,0,0,31,2042,13.1371,27,2083,8.0805,69,4230,0,0,26,3406,19.2566,20,1702,6.3906,80,13974,0,1,25,2850,16.4481,21,2374,8.2019,69,4780,0,0,49,4159,26.3481,0,0,0,67,4259,0,1
1,5.45958551414416,8,credit card,B,16.98,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,159,1.538,0,0,0,6,45,2,0
1,6.44888939414686,7,bank account,B,28.26,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2755,12.6671,0,0,0,29,2145,0,0,224,20333,92.2325,0,0,0,313,25248,0,0
1,7.72753511047545,7,credit card,B,18.78,2,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,24050,94.743,0,0,0,186,25642,6,3,128,19458,79.3484,0,0,0,225,29890,2,1
1,8.4885879344059,3,bank account,B,44.09,1,5,N,N,25,3564,19.9218,11,747,3.0342,104,3666,0,0,28,2577,15.4291,10,1062,3.7314,132,5655,0,0,40,3365,20.5013,18,1459,5.5669,102,5695,0,0,35,3263,19.489,11,2148,6.5946,85,4904,0,0,41,3137,19.3945,8,1624,4.9523,114,5714,0,0,32,4199,23.7333,13,1070,4.0614,124,4699,0,0,32,3900,22.2789,6,314,1.4177,169,8603,0,0,11,953,5.773,4,239,1.021,43,2311,0,0,26,-688,16.5731,18,1243,5.0184,77,4409,0,0
1,9.51672152186045,4,post account,B,44.06,1,5,N,N,0,0,0,0,0,0,0,0,0,0,45,3405,19.1564,9,491,2.1774,38,2099,0,0,179,12093,69.9252,27,1732,7.1896,212,11623,0,0,139,9694,55.672,50,2517,11.5588,231,15769,0,0,173,10597,63.0336,41,2606,10.7531,234,12724,0,0,164,11657,66.1204,43,2595,11.329,190,9535,0,0,193,19260,102.0095,45,2660,11.407,178,10297,0,0,178,16279,87.7259,72,5587,21.5512,165,8043,0,3,142,13107,70.5217,39,2980,11.5991,128,8490,1,2
1,3.73766961828337,8,credit card,F,21.9,4,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1480,11.0945,0,0,0,42,1307,0,0,12,1330,7.9498,0,0,0,14,162,0,0,19,1638,10.355,0,0,0,45,5648,0,0,27,2388,15.0237,0,0,0,24,1412,0,0,15,476,3.8853,0,0,0,7,87,2,0
1,7.24921505711439,7,credit card,B,23.21,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,6908,31.7378,0,0,0,71,2590,0,0,520,54277,238.161,0,0,0,340,16523,0,2,450,51580,221.7661,0,0,0,379,24295,0,1,494,52552,229.3058,0,0,0,410,28516,1,0,385,38321,169.8875,0,0,0,474,23323,0,0,104,11165,48.6833,0,0,0,158,13159,0,0,181,18172,80.4506,0,0,0,152,9167,0,0
1,8.03203531439882,7,bank account,B,23.5,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,62068,251.7283,0,0,0,108,13716,2,11,432,70138,282.975,0,0,0,161,20562,6,5,473,63232,256.4301,0,0,0,145,16733,7,2,418,69024,272.6221,0,0,0,135,20998,11,6,346,56437,217.3545,0,0,0,124,19472,3,0,107,14545,53.8174,0,0,0,25,2016,3,1,274,51043,208.5783,0,0,0,101,23916,2,0
1,10.8149868236742,7,credit card,M,17.63,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,9743,65.3561,125,21442,44.8713,139,15088,504,1
1,10.4392496615922,3,post account,M,50.13,3,5,N,N,163,14491,71.2308,46,4222,10.56,415,39316,0,0,107,16035,79.8887,33,2934,7.3461,396,38699,0,0,126,17938,77.4618,50,7707,18.4964,547,54606,0,0,149,18357,90.8422,55,3977,10.0353,381,33816,0,0,111,14398,73.8544,65,6400,15.3481,366,36749,0,0,134,16367,72.0178,80,7106,18.8243,414,47740,0,1,120,11503,54.8989,77,6356,15.4137,403,43255,0,0,130,21194,114.8481,97,18396,39.0261,372,62520,0,1,157,22005,109.1418,79,16175,35.1563,455,58519,0,0
1,7.04838640872188,3,post account,B,47.37,1,7,N,N,7,380,2.572,1,15,0.1415,14,202,0,0,34,1569,11.0424,0,0,0,54,905,0,0,28,2057,12.7968,9,351,1.821,66,996,0,0,24,2026,12.3356,1,54,0.2407,21,432,0,0,11,752,4.7948,0,0,0,21,384,0,0,31,2233,14.0662,2,41,0.3109,47,712,0,0,20,1226,8.0304,3,101,0.5666,29,370,0,0,9,1001,5.7998,3,542,1.6867,9,113,0,0,9,300,2.3886,1,36,0.1947,5,50,0,0
1,4.53259949315326,8,credit card,B,28.45,2,5,N,N,45,4705,28.7532,0,0,0,15,858,5,0,45,4759,29.0295,0,0,0,13,451,0,0,18,1267,8.3501,0,0,0,61,3347,0,0,45,3797,24.0999,0,0,0,47,3823,0,0,98,9835,60.5112,0,0,0,46,3475,0,0,44,5443,32.3271,0,0,0,11,1152,0,0,48,2482,17.6737,0,0,0,28,2835,0,0,39,3078,19.7973,0,0,0,16,1117,0,0,53,7678,44.8114,0,0,0,41,5754,0,0
1,10.3347503534654,3,bank account,B,34.98,3,7,Y,N,163,19546,110.1613,19,1993,7.0254,429,37282,0,0,200,29926,164.2886,23,1780,6.4604,387,37539,0,0,270,31850,179.6986,28,2202,8.4601,767,68815,0,0,194,18792,109.1103,19,1613,6.0622,489,47674,0,0,144,16155,91.5502,14,898,3.6844,362,28866,0,0,208,17754,103.4876,17,1936,6.5358,528,45219,0,0,256,24429,142.0019,13,1119,4.1864,570,47228,0,0,102,12171,65.5182,13,1313,4.2086,170,14511,0,0,256,27845,148.3739,13,1478,5.0979,495,47125,0,0
1,8.07806788181544,6,post account,B,34.45,3,5,N,N,279,11116,66.4892,0,0,0,819,23399,0,0,750,37070,203.342,0,0,0,971,33862,0,2,875,41528,230.4782,0,0,0,1411,49669,0,2,911,41989,236.1706,0,0,0,1521,57188,0,0,829,39380,218.8445,0,0,0,1153,39939,0,1,681,31798,178.2014,0,0,0,1380,49509,0,0,826,43511,233.1808,0,0,0,1148,42141,0,1,493,33544,164.7074,0,0,0,466,24897,0,1,967,48631,265.0514,0,0,0,984,50515,0,0
1,8.29529885950246,7,credit card,M,22.16,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11280,43.6814,0,0,0,16,14456,4,11,100,16556,66.593,0,0,0,41,41071,8,6,154,25077,101.0262,0,0,0,45,40475,10,12,122,22140,87.7341,0,0,0,45,38667,9,12,0,0,0,0,0,0,0,0,0,0,108,26264,100.3042,0,0,0,37,19146,16,7
1,2.39789527279837,8,credit card,B,34.62,1,5,Y,N,51,3809,23.6976,7,1036,3.2392,97,13632,1,0,59,7883,44.4463,9,1556,4.9864,81,7859,1,0,58,5326,31.9005,8,556,2.2394,81,9896,2,0,44,4532,26.6218,4,652,2.07,80,9892,1,4,32,2568,15.6956,8,399,1.8407,65,9661,1,0,38,3691,22.4597,6,785,2.6138,64,7544,17,1,61,8580,50.2575,0,0,0,91,13092,2,4,65,6548,38.2116,0,0,0,53,8806,0,0,50,4493,25.2253,0,0,0,57,8874,0,1
1,6.33859407820318,7,post account,M,23.93,1,5,N,N,0,0,0,0,0,0,0,0,0,0,16,878,4.6352,0,0,0,6,882,0,0,418,32613,153.5834,0,0,0,208,16933,0,0,321,28231,128.9908,0,0,0,126,11520,0,0,309,24279,114.2201,0,0,0,138,13602,0,0,271,18387,90.3743,0,0,0,149,12506,0,0,381,28469,135.6872,0,0,0,230,17948,0,0,228,17888,84.2403,0,0,0,100,11860,0,4,374,32087,147.5729,0,0,0,214,23364,0,0
1,9.2767833285249,3,bank account,B,38.59,1,5,Y,N,106,7482,47.3493,21,829,4.0031,320,14650,0,0,103,5570,37.736,10,593,2.5399,291,9734,0,0,123,8143,52.3212,17,710,3.5605,338,14116,0,0,118,6500,43.7083,8,337,1.6826,331,14970,0,0,145,8516,56.4054,23,1236,5.5163,395,17482,0,0,168,11223,71.9543,15,363,2.4718,532,21083,0,0,147,6195,45.3232,22,1002,4.8175,520,20949,0,0,71,3724,25.452,15,887,3.8032,180,7947,0,0,128,6134,42.9604,5,339,1.3774,311,14615,0,0
1,2.56494935746154,8,bank account,B,32.13,2,5,N,N,1,46,0.4132,5,530,2.0658,30,797,0,0,8,385,3.4613,15,803,3.5899,32,2967,0,0,15,1061,8.8092,54,4223,16.3092,59,4431,0,0,25,1012,7.9829,13,711,3.0471,31,2299,0,2,30,1726,11.942,0,0,0,49,5028,0,0,55,4538,28.9314,0,0,0,71,6288,0,0,15,1104,7.2056,0,0,0,41,5634,0,1,42,4331,26.5268,0,0,0,23,3244,0,0,42,2517,17.2331,0,0,0,62,5907,0,0
1,6.61338421837956,7,credit card,M,35.9,2,5,N,N,78,5258,33.6379,30,1540,7.0104,73,2597,0,3,4,200,1.3867,10,339,1.8938,4,145,0,1,9,615,3.9215,1,18,0.1493,2,127,0,0,50,2747,15.4322,1,34,0.1895,9,755,0,1,152,10957,52.7287,0,0,0,20,2211,0,0,246,21760,99.3617,0,0,0,73,9377,0,0,97,8451,38.7399,0,0,0,23,1280,0,3,159,9992,50.3804,0,0,0,60,5401,0,0,278,20906,99.7573,0,0,0,84,6108,0,0
1,6.41999492814714,8,bank account,B,46.72,3,5,N,N,41,4411,26.9405,6,358,1.5287,120,13252,0,0,126,14194,85.7339,0,0,0,189,23543,0,0,129,14523,87.728,0,0,0,213,27047,0,0,79,11034,64.6893,0,0,0,200,23100,0,0,98,8356,52.9322,0,0,0,223,24591,0,0,169,19840,119.0996,0,0,0,191,22734,0,0,100,11651,70.0197,0,0,0,192,28866,0,0,37,4771,28.2641,0,0,0,69,6748,0,0,98,14654,85.1999,0,0,0,144,17185,0,0
1,7.21817683840341,7,bank account,M,20.65,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,25294,110.7439,0,0,0,214,16230,0,0,619,49651,222.2118,0,0,0,382,23727,0,0,330,34879,152.5366,0,0,0,249,23457,0,1,583,62008,270.7365,0,0,0,327,30187,0,1
1,6.92853781816467,7,bank account,B,26.75,2,5,N,N,224,10503,58.8244,0,0,0,190,8352,0,0,158,6341,37.7654,0,0,0,202,14676,0,0,277,12818,72.1666,0,0,0,277,14239,0,0,246,12096,66.5114,0,0,0,176,12051,0,0,231,11747,63.7736,0,0,0,157,10710,1,0,253,12604,68.9615,0,0,0,151,12434,0,0,294,13670,76.7192,0,0,0,233,16293,0,0,153,8571,44.8238,0,0,0,104,9867,0,0,218,11573,61.7404,0,0,0,128,12355,0,0
1,8.50451313825886,3,bank account,B,42.36,2,5,N,N,63,2359,17.9841,7,127,1.0458,7,335,0,2,79,3399,24.6965,6,295,1.3696,23,1149,0,1,88,4555,31.2529,3,201,0.8207,33,1948,0,0,61,2477,18.3518,10,505,2.3163,39,1696,0,0,78,3701,26.064,12,399,2.2538,39,1775,0,0,83,3458,25.3983,20,1692,6.3643,45,1648,0,0,108,4508,33.0884,12,222,1.8035,76,3035,0,0,96,4464,31.5297,6,260,1.2808,56,2189,0,0,98,4100,30.0702,26,1163,5.5364,86,2993,0,0
1,5.05624580534831,7,credit card,M,23.67,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,54669,212.332,0,0,0,305,48993,0,2,245,44428,176.1831,0,0,0,348,47806,0,0,329,63595,249.9951,0,0,0,313,35406,0,0,444,82458,325.875,0,0,0,380,56363,0,0,348,58541,234.8856,0,0,0,436,42700,0,1,121,17892,73.3028,0,0,0,103,11054,0,0,337,55580,223.4812,0,0,0,250,33752,0,1
1,3.43398720448515,3,post account,B,41.31,1,5,Y,N,10,669,4.2711,1,83,0.314,3,29,0,0,6,193,1.5587,1,71,0.2835,6,82,0,0,1,100,0.5898,0,0,0,1,10,0,0,2,134,0.8584,2,66,0.3631,0,0,0,0,0,0,0,0,0,0,2,16,0,0,3,146,0.7003,2,151,0.33,1,40,0,0,23,2611,15.0459,6,1555,4.5712,22,5513,0,0,5,737,4.1017,8,1037,3.4618,1,26,0,0,3,156,1.0685,2,97,0.4529,2,11,0,0
